1.246613025665283203e+01,1.084278335571289062e+02,3.135511398315429688e+01,1.000000000000000000e+00
2.338703727722167969e+01,1.184177093505859375e+02,3.354887390136718750e+01,1.000000000000000000e+00
2.624498748779296875e+01,1.144230346679687500e+02,3.993442916870117188e+01,1.000000000000000000e+00
3.034557151794433594e+01,1.158102951049804688e+02,3.744018554687500000e+01,1.000000000000000000e+00
3.212504577636718750e+01,1.109049530029296875e+02,4.308432769775390625e+01,1.000000000000000000e+00
1.409240245819091797e+01,1.176033096313476562e+02,3.267697525024414062e+01,1.000000000000000000e+00
1.462967109680175781e+01,1.184592285156250000e+02,3.193682289123535156e+01,1.000000000000000000e+00
1.714159202575683594e+01,1.199578704833984375e+02,3.283985900878906250e+01,1.000000000000000000e+00
1.298256397247314453e+01,1.229650497436523438e+02,3.124153709411621094e+01,0.000000000000000000e+00
1.090529918670654297e+01,1.158838882446289062e+02,3.024073219299316406e+01,0.000000000000000000e+00
1.586723804473876953e+01,1.202085952758789062e+02,3.130060005187988281e+01,0.000000000000000000e+00
8.162308692932128906e+00,1.109927215576171875e+02,3.030802917480468750e+01,0.000000000000000000e+00
8.269469261169433594e+00,1.136024627685546875e+02,2.988627815246582031e+01,0.000000000000000000e+00
1.402185726165771484e+01,1.199813079833984375e+02,3.232804107666015625e+01,0.000000000000000000e+00
1.149833488464355469e+01,1.190247192382812500e+02,3.205067825317382812e+01,0.000000000000000000e+00
